registrar_id,message_version,sender_email,sender_name,sender_url,blockID,clinton_voteshare,state,dens_log,ethnic_cue,normalAssigned,obama_margin,pct_inc2pov_000,pct_inc2pov_050,pct_inc2pov_075,pct_inc2pov_100,pct_inc2pov_125,pct_inc2pov_150,pct_inc2pov_175,pct_inc2pov_185,pct_inc2pov_200,pct_inc2pov_300,pct_inc2pov_400,pct_inc2pov_500,pct_latino,pct_nonlat,pct_race_2,pct_race_asian,pct_race_black,pct_race_hpi,pct_race_native,pct_race_other,pct_race_white,pct_arab,pop_log,romney_voteshare,trump_voteshare,voterid_nonstrict_nonphoto,voterid_nonstrict_photo,voterid_strict_nonphoto,voterid_strict_photo,vra_county,vra_state,vra_county_state,Date,From,HitTracker,ReadRcpt,ReplyDate,RespTime,GotResponse,gmail_address
3112,I,kpatterson26@ez-webmail.com,Kevin Patterson,https://www.ez-webmail.com/img/3112f/ez-logo@25px.png,556,0.346552257,Michigan,1.781131368,0,1,-0.192,0.011128776,0.019077901,0.073131955,0.033386328,0.044515103,0.057233704,0.039745628,0.034976153,0.147853736,0.246422893,0.096979332,0.19554849,0.01051709,0.98948291,0.007011394,0.001314636,0,0,0.018404908,0,0.973269062,0,3.322632712,0.596,0.653447743,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2016-10-31T07:24:37-07:00,Kevin Patterson <kpatterson26@ez-webmail.com>,,,,,FALSE,FALSE
6959,O,aponce24@ez-webmail.com,Angel Ponce,https://www.ez-webmail.com/img/6959e/ez-logo@25px.png,591,0.346552257,Michigan,3.146007482,1,1,-0.192,0.025669643,0.015625,0.091517857,0.066964286,0.012276786,0.043526786,0.03125,0.045758929,0.1953125,0.1953125,0.15625,0.120535714,0.028907398,0.971092602,0.029397354,0.012983831,0.000244978,0,0.005389515,0,0.951984321,0.005879471,3.6198235,0.596,0.653447743,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2016-10-31T06:49:42-07:00,Angel Ponce <aponce24@ez-webmail.com>,TRUE,FALSE,10/31/16 14:21,0.526944444,TRUE,FALSE
8776,L,iel-hashem22@ez-webmail.com,Ibrahim El-Hashem,https://www.ez-webmail.com/img/8776c/ez-logo@25px.png,375,0.34918021,Michigan,1.212987839,3,1,-0.054,0.074712644,0.013409962,0.038314176,0.038314176,0.026819923,0.08045977,0.026819923,0.055555556,0.262452107,0.137931034,0.118773946,0.126436782,0.013221154,0.986778846,0.021634615,0.010817308,0.003605769,0,0.005408654,0,0.958533654,0,3.21005085,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:11:15-07:00,Ibrahim El-Hashem <iel-hashem22@ez-webmail.com>,TRUE,FALSE,10/31/16 14:18,0.125833333,TRUE,FALSE
5375,W,jwilliams23@ez-webmail.com,Jamal Williams,https://www.ez-webmail.com/img/5375b/ez-logo@25px.png,391,0.34918021,Michigan,3.076374784,2,1,-0.054,0.089636914,0.060136157,0.054462935,0.047655068,0.062027231,0.038199697,0.043494705,0.04311649,0.194024206,0.139183056,0.101361573,0.126701967,0.013061146,0.986938854,0.016640867,0.005127709,0.008997678,0,0.008513932,0.000967492,0.959752322,0.000870743,4.007577098,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:18:01-07:00,Jamal Williams <jwilliams23@ez-webmail.com>,,,,,FALSE,FALSE
4424,D,dwalker28@ez-webmail.com,Dominique Walker,https://www.ez-webmail.com/img/4424c/ez-logo@25px.png,358,0.34918021,Michigan,1.249209355,2,1,-0.054,0.033254157,0.011876485,0.040380048,0.040380048,0.047505938,0.054631829,0.007125891,0.054631829,0.228028504,0.19239905,0.154394299,0.135391924,0.003286771,0.996713229,0.011503698,0,0,0,0.001643385,0,0.986852917,0,3.075911761,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:18:32-07:00,Dominique Walker <dwalker28@ez-webmail.com>,,,,,FALSE,FALSE
7745,E,bnejem23@ez-webmail.com,Bahij Nejem,https://www.ez-webmail.com/img/7745d/ez-logo@25px.png,308,0.34918021,Michigan,1.283168536,3,1,-0.054,0.027607362,0,0.024539877,0.030674847,0.153374233,0.061349693,0.021472393,0.036809816,0.239263804,0.180981595,0.107361963,0.116564417,0.006882989,0.993117011,0.009832842,0.005899705,0,0,0.001966568,0,0.982300885,0,2.994317153,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:10:42-07:00,Bahij Nejem <bnejem23@ez-webmail.com>,,,,,FALSE,FALSE
8257,D,dvaldez24@ez-webmail.com,Dariel Valdez,https://www.ez-webmail.com/img/8257b/ez-logo@25px.png,282,0.34918021,Michigan,1.514699312,1,1,-0.054,0.023856859,0.017892644,0.005964215,0.021868787,0.059642147,0.069582505,0.039761431,0.02584493,0.220675944,0.180914513,0.103379722,0.230616302,0.015033073,0.984966927,0.020444979,0,0.002405292,0.003006615,0.006013229,0,0.968129886,0.00420926,3.214313897,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:28:17-07:00,Dariel Valdez <dvaldez24@ez-webmail.com>,TRUE,FALSE,10/31/16 16:40,2.210833333,TRUE,FALSE
5594,W,jcruz27@ez-webmail.com,Jose Cruz,https://www.ez-webmail.com/img/5594e/ez-logo@25px.png,481,0.34918021,Michigan,1.679894016,1,1,-0.054,0.047854785,0.02640264,0.061056106,0.057755776,0.074257426,0.103960396,0.03630363,0.057755776,0.237623762,0.080858086,0.102310231,0.113861386,0.017815284,0.982184716,0.013127051,0,0.000468823,0,0,0.008907642,0.977496484,0,3.312177356,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:52:08-07:00,Jose Cruz <jcruz27@ez-webmail.com>,,,,,FALSE,FALSE
3774,O,sabdullah29@ez-webmail.com,Sharif Abdullah,https://www.ez-webmail.com/img/3774e/ez-logo@25px.png,600,0.34918021,Michigan,0.819477648,3,1,-0.054,0,0.068493151,0.01369863,0.04109589,0.04109589,0.04109589,0.054794521,0.109589041,0.301369863,0.205479452,0.01369863,0.109589041,0.043478261,0.956521739,0.003952569,0,0,0,0,0.031620553,0.964426877,0,2.475671188,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:58:26-07:00,Sharif Abdullah <sabdullah29@ez-webmail.com>,,,,,FALSE,FALSE
3506,A1,rmunoz26@ez-webmail.com,Randy Munoz,https://www.ez-webmail.com/img/3506f/ez-logo@25px.png,297,0.34918021,Michigan,1.413759496,1,1,-0.054,0.030612245,0,0.020408163,0.023809524,0.052721088,0.008503401,0.032312925,0.023809524,0.270408163,0.239795918,0.093537415,0.204081633,0.007135576,0.992864424,0.007135576,0,0.005606524,0,0.00254842,0,0.98470948,0,3.296006669,0.527,0.65081979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:28:29-07:00,Randy Munoz <rmunoz26@ez-webmail.com>,TRUE,FALSE,11/1/16 2:42,12.23388889,TRUE,FALSE
1315,J,djones26@ez-webmail.com,Dominique Jones,https://www.ez-webmail.com/img/1315f/ez-logo@25px.png,324,0.344352404,Michigan,1.0966837,2,1,-0.214,0.063063063,0.045045045,0.063063063,0.081081081,0,0.09009009,0.018018018,0.045045045,0.135135135,0.225225225,0.135135135,0.099099099,0,1,0.013550136,0,0,0,0,0.005420054,0.98102981,0,2.611723308,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:16:53-07:00,Dominique Jones <djones26@ez-webmail.com>,FALSE,FALSE,10/31/16 13:31,0.248055556,TRUE,FALSE
9545,V,whumphrey30@ez-webmail.com,William Humphrey,https://www.ez-webmail.com/img/9545e/ez-logo@25px.png,555,0.344352404,Michigan,1.557108596,0,1,-0.214,0,0.006711409,0.046979866,0.024608501,0.022371365,0.046979866,0,0.058165548,0.252796421,0.234899329,0.123042506,0.18344519,0.050396376,0.949603624,0.01585504,0.002831257,0,0,0.001698754,0.006228766,0.973386183,0,3.197831693,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:24:38-07:00,William Humphrey <whumphrey30@ez-webmail.com>,TRUE,FALSE,10/31/16 23:15,8.852222222,TRUE,FALSE
4528,A1,lel-mofty24@ez-webmail.com,Latif El-Mofty,https://www.ez-webmail.com/img/4528a/ez-logo@25px.png,304,0.344352404,Michigan,1.900372513,3,1,-0.214,0.044628099,0.026446281,0.019834711,0.07768595,0.061157025,0.039669421,0.01322314,0.038016529,0.176859504,0.181818182,0.115702479,0.204958678,0.011225444,0.988774556,0.010757717,0,0,0,0.005612722,0.002338634,0.981290926,0,3.334453751,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:10:38-07:00,Latif El-Mofty <lel-mofty24@ez-webmail.com>,,,,,FALSE,FALSE
558,F,amendoza28@ez-webmail.com,Alberto Mendoza,https://www.ez-webmail.com/img/558d/ez-logo@25px.png,547,0.344352404,Michigan,1.179490993,1,1,-0.214,0,0,0.036809816,0.024539877,0.067484663,0.055214724,0.018404908,0.122699387,0.331288344,0.110429448,0.153374233,0.079754601,0.003590664,0.996409336,0.010771993,0,0,0,0,0,0.989228007,0,2.698100546,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:48:57-07:00,Alberto Mendoza <amendoza28@ez-webmail.com>,,,,,FALSE,FALSE
8863,T,jbousaid20@ez-webmail.com,Jaffer Bousaid,https://www.ez-webmail.com/img/8863b/ez-logo@25px.png,312,0.344352404,Michigan,1.520849462,3,1,-0.214,0.024456522,0.027173913,0.016304348,0.02173913,0.08423913,0.038043478,0,0.059782609,0.198369565,0.222826087,0.157608696,0.149456522,0,1,0.034635879,0.001776199,0,0,0.002664298,0,0.960923623,0,3.048441804,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:10:10-07:00,Jaffer Bousaid <jbousaid20@ez-webmail.com>,,,,,FALSE,FALSE
5601,M,hsaab24@ez-webmail.com,Hafeez Saab,https://www.ez-webmail.com/img/5601a/ez-logo@25px.png,523,0.344352404,Michigan,2.564791067,3,1,-0.214,0.05897772,0.007863696,0.00655308,0.01310616,0.028833552,0.05242464,0.0327654,0.027522936,0.155963303,0.091743119,0.127129751,0.397116645,0.016884114,0.983115886,0.008442057,0.006907137,0,0,0.007290867,0.010744436,0.966615503,0.010744436,3.413802517,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:00:21-07:00,Hafeez Saab <hsaab24@ez-webmail.com>,TRUE,FALSE,10/31/16 14:42,0.698333333,TRUE,FALSE
1025,O,mhendrix23@ez-webmail.com,Michael Hendrix,https://www.ez-webmail.com/img/1025d/ez-logo@25px.png,366,0.344352404,Michigan,1.851850694,0,1,-0.214,0.020905923,0.013937282,0.024390244,0.008710801,0.005226481,0.06445993,0.015679443,0.054006969,0.167247387,0.219512195,0.151567944,0.254355401,0.0352194,0.9647806,0.016166282,0.003464203,0.000577367,0,0.004618938,0,0.97517321,0.001732102,3.228656958,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:14:56-07:00,Michael Hendrix <mhendrix23@ez-webmail.com>,,,,,FALSE,FALSE
1295,C,egarcia25@ez-webmail.com,Edgar Garcia,https://www.ez-webmail.com/img/1295f/ez-logo@25px.png,292,0.344352404,Michigan,1.790927103,1,1,-0.214,0.012779553,0.060702875,0.038338658,0.019169329,0,0.044728435,0,0.012779553,0.188498403,0.156549521,0.150159744,0.31629393,0.005208333,0.994791667,0.011458333,0,0,0,0,0.001041667,0.9875,0.013541667,2.993876915,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:28:06-07:00,Edgar Garcia <egarcia25@ez-webmail.com>,,,,,FALSE,FALSE
2557,Q,dmathis26@ez-webmail.com,DeAndre Mathis,https://www.ez-webmail.com/img/2557b/ez-logo@25px.png,535,0.344352404,Michigan,1.457952184,2,1,-0.214,0.046357616,0.026490066,0.023178808,0.09602649,0.072847682,0.062913907,0.013245033,0.033112583,0.17218543,0.241721854,0.09602649,0.11589404,0.035035035,0.964964965,0.022022022,0.001001001,0.003003003,0,0.001001001,0,0.972972973,0,2.98811284,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:21:34-07:00,DeAndre Mathis <dmathis26@ez-webmail.com>,,,,,FALSE,FALSE
4802,E,hel-mofty22@ez-webmail.com,Husain El-Mofty,https://www.ez-webmail.com/img/4802c/ez-logo@25px.png,385,0.344352404,Michigan,1.713751028,3,1,-0.214,0.011547344,0.069284065,0.050808314,0.025404157,0.009237875,0.057736721,0.034642032,0.004618938,0.207852194,0.140877598,0.106235566,0.281755196,0.014975042,0.985024958,0.03771492,0.002218525,0.011647255,0,0.017748197,0.008874099,0.921797005,0.014975042,3.240049772,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:10:57-07:00,Husain El-Mofty <hel-mofty22@ez-webmail.com>,FALSE,FALSE,11/4/16 19:28,101.2930556,TRUE,FALSE
1844,I,dlawson24@ez-webmail.com,Dustin Lawson,https://www.ez-webmail.com/img/1844b/ez-logo@25px.png,426,0.344352404,Michigan,1.78841057,0,1,-0.214,0.075436983,0.04323827,0.106715731,0.091076357,0.06899724,0.06899724,0.014719411,0.044158234,0.251149954,0.096596136,0.101195952,0.037718491,0.008944954,0.991055046,0.021100917,0.00412844,0.003669725,0,0.002293578,0.000688073,0.968119266,0.00412844,3.633468456,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:14:39-07:00,Dustin Lawson <dlawson24@ez-webmail.com>,FALSE,FALSE,10/31/16 18:44,4.496111111,TRUE,FALSE
749,X,jgregory26@ez-webmail.com,John Gregory,https://www.ez-webmail.com/img/749b/ez-logo@25px.png,304,0.344352404,Michigan,1.934139703,0,1,-0.214,0.026479751,0.015576324,0.004672897,0.017133956,0.073208723,0.042056075,0.009345794,0.015576324,0.161993769,0.163551402,0.098130841,0.372274143,0.033093525,0.966906475,0.026858513,0,0.010071942,0,0.047002398,0.002877698,0.913189448,0,3.336859821,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:19:48-07:00,John Gregory <jgregory26@ez-webmail.com>,,,,,FALSE,FALSE
1196,H,wsultan22@ez-webmail.com,Wafi Sultan,https://www.ez-webmail.com/img/1196c/ez-logo@25px.png,426,0.344352404,Michigan,1.439186606,3,1,-0.214,0.018796992,0.030075188,0.067669173,0.033834586,0.030075188,0.07518797,0,0.045112782,0.184210526,0.251879699,0.176691729,0.086466165,0.019144144,0.980855856,0.007882883,0,0,0,0,0,0.992117117,0,2.959994838,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:59:46-07:00,Wafi Sultan <wsultan22@ez-webmail.com>,,,,,FALSE,FALSE
1839,P,jburke24@ez-webmail.com,Joshua Burke,https://www.ez-webmail.com/img/1839b/ez-logo@25px.png,581,0.344352404,Michigan,1.897558895,0,1,-0.214,0,0.007772021,0,0,0,0.005181347,0.007772021,0.054404145,0.129533679,0.17357513,0.186528497,0.435233161,0.012440191,0.987559809,0.007655502,0,0,0,0,0.012440191,0.979904306,0,3.07114529,0.607,0.655647596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:23:26-07:00,Joshua Burke <jburke24@ez-webmail.com>,FALSE,FALSE,10/31/16 19:51,5.469722222,TRUE,FALSE
7397,J,lgonzalez22@ez-webmail.com,Luis Gonzalez,https://www.ez-webmail.com/img/7397d/ez-logo@25px.png,308,0.32238548,Michigan,1.204447186,1,1,-0.049,0.033333333,0,0.013333333,0.046666667,0.053333333,0.06,0.013333333,0.04,0.26,0.153333333,0.14,0.186666667,0.009208103,0.990791897,0.003683241,0,0,0,0,0,0.996316759,0.012891344,2.72916479,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:28:45-07:00,Luis Gonzalez <lgonzalez22@ez-webmail.com>,TRUE,FALSE,10/31/16 17:11,2.711944444,TRUE,FALSE
3994,L,mrodriguez29@ez-webmail.com,Miguel Rodriguez,https://www.ez-webmail.com/img/3994a/ez-logo@25px.png,486,0.32238548,Michigan,1.397165382,1,1,-0.049,0.108910891,0.01980198,0.024752475,0.024752475,0.014851485,0.103960396,0.01980198,0.059405941,0.267326733,0.113861386,0.103960396,0.138613861,0.00257732,0.99742268,0,0,0.003865979,0,0.006443299,0.00257732,0.987113402,0,2.933487288,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:52:13-07:00,Miguel Rodriguez <mrodriguez29@ez-webmail.com>,TRUE,FALSE,10/31/16 20:15,6.388611111,TRUE,FALSE
1049,S,mrobinson25@ez-webmail.com,Malik Robinson,https://www.ez-webmail.com/img/1049a/ez-logo@25px.png,471,0.32238548,Michigan,2.579628955,2,1,-0.049,0.104712042,0.057591623,0.031413613,0.041884817,0.010471204,0.094240838,0,0.083769634,0.188481675,0.141361257,0.036649215,0.209424084,0.011508951,0.988491049,0.016624041,0,0.00511509,0,0,0.008951407,0.969309463,0,2.934498451,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:47:36-07:00,Malik Robinson <mrobinson25@ez-webmail.com>,TRUE,FALSE,10/31/16 21:21,7.566944444,TRUE,FALSE
7459,B,jholmes22@ez-webmail.com,Jalen Holmes,https://www.ez-webmail.com/img/7459a/ez-logo@25px.png,281,0.32238548,Michigan,1.529883876,2,1,-0.049,0.042207792,0.084415584,0,0.11038961,0.081168831,0.051948052,0.025974026,0.081168831,0.227272727,0.155844156,0.061688312,0.077922078,0.002795899,0.997204101,0.006523765,0.008387698,0.005591799,0,0.002795899,0,0.976700839,0,3.02325246,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:17:12-07:00,Jalen Holmes <jholmes22@ez-webmail.com>,,,,,FALSE,FALSE
3317,N,lwolfe21@ez-webmail.com,Levi Wolfe,https://www.ez-webmail.com/img/3317b/ez-logo@25px.png,310,0.32238548,Michigan,1.773919059,0,1,-0.049,0.054574639,0.014446228,0.052969502,0.052969502,0.065810594,0.017656501,0.003210273,0.012841091,0.264847512,0.191011236,0.085072231,0.18459069,0.017617061,0.982382939,0.012053778,0,0.004172462,0,0.000927214,0.014371813,0.968474733,0,3.314288661,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:19:19-07:00,Levi Wolfe <lwolfe21@ez-webmail.com>,,,,,FALSE,FALSE
2007,T,ddavis37@ez-webmail.com,Darnell Davis,https://www.ez-webmail.com/img/2007c/ez-logo@25px.png,352,0.32238548,Michigan,1.644012251,2,1,-0.049,0.020979021,0.104895105,0.062937063,0.020979021,0.059440559,0.083916084,0.017482517,0.045454545,0.157342657,0.111888112,0.174825175,0.13986014,0.019379845,0.980620155,0.011627907,0.005813953,0.002906977,0,0.014534884,0.001937984,0.963178295,0,2.956648579,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:18:26-07:00,Darnell Davis <ddavis37@ez-webmail.com>,,,,,FALSE,FALSE
4251,Y,aahmad22@ez-webmail.com,Adam Ahmad,https://www.ez-webmail.com/img/4251e/ez-logo@25px.png,495,0.32238548,Michigan,1.423613102,3,1,-0.049,0.077981651,0.059633028,0.036697248,0.073394495,0.082568807,0.105504587,0.073394495,0.04587156,0.146788991,0.142201835,0.04587156,0.110091743,0.078021978,0.921978022,0.015384615,0,0,0,0.010989011,0.003296703,0.97032967,0,2.913283902,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:00:57-07:00,Adam Ahmad <aahmad22@ez-webmail.com>,,,,,FALSE,FALSE
2195,B,emurray23@ez-webmail.com,Eric Murray,https://www.ez-webmail.com/img/2195e/ez-logo@25px.png,496,0.32238548,Michigan,1.569225933,0,1,-0.049,0.051051051,0.036036036,0.018018018,0.018018018,0.021021021,0.06006006,0.009009009,0.045045045,0.291291291,0.15015015,0.135135135,0.165165165,0.015045135,0.984954865,0.003009027,0.002006018,0.028084253,0,0.002006018,0,0.964894684,0,3.056142262,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:15:44-07:00,Eric Murray <emurray23@ez-webmail.com>,,,,,FALSE,FALSE
6993,S,jcalderon26@ez-webmail.com,Jael Calderon,https://www.ez-webmail.com/img/6993e/ez-logo@25px.png,470,0.32238548,Michigan,2.423035099,1,1,-0.049,0.048076923,0.009615385,0.019230769,0.153846154,0.086538462,0,0,0.019230769,0.278846154,0.25,0.105769231,0.028846154,0,1,0.020467836,0.002923977,0.002923977,0,0,0,0.973684211,0,2.477121255,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:51:57-07:00,Jael Calderon <jcalderon26@ez-webmail.com>,,,,,FALSE,FALSE
9289,V,mhawkins22@ez-webmail.com,Malik Hawkins,https://www.ez-webmail.com/img/9289d/ez-logo@25px.png,408,0.32238548,Michigan,1.969612165,2,1,-0.049,0.075342466,0.010273973,0.037671233,0.010273973,0.04109589,0.065068493,0.023972603,0.034246575,0.219178082,0.157534247,0.092465753,0.232876712,0.023036649,0.976963351,0.012565445,0.003141361,0,0,0.002094241,0,0.982198953,0,3.02489596,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:46:31-07:00,Malik Hawkins <mhawkins22@ez-webmail.com>,,,,,FALSE,FALSE
5543,Q,jmendez25@ez-webmail.com,Jose Mendez,https://www.ez-webmail.com/img/5543f/ez-logo@25px.png,474,0.32238548,Michigan,2.829244792,1,1,-0.049,0.112804878,0.051829268,0.085365854,0.036585366,0.118902439,0.057926829,0.030487805,0.033536585,0.112804878,0.115853659,0.103658537,0.140243902,0.025832377,0.974167623,0.010907003,0.005166475,0.070034443,0,0.031572905,0,0.882319173,0,3.162265614,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:52:01-07:00,Jose Mendez <jmendez25@ez-webmail.com>,TRUE,FALSE,11/2/16 13:24,47.54666667,TRUE,FALSE
1307,O,mamirmoez22@ez-webmail.com,Mansoor Amirmoez,https://www.ez-webmail.com/img/1307a/ez-logo@25px.png,397,0.32238548,Michigan,1.252579919,3,1,-0.049,0.101351351,0.033783784,0.02027027,0.081081081,0.02027027,0.02027027,0.006756757,0.033783784,0.27027027,0.22972973,0.094594595,0.087837838,0.01002004,0.98997996,0.008016032,0,0,0,0.002004008,0,0.98997996,0,2.721810615,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:11:09-07:00,Mansoor Amirmoez <mamirmoez22@ez-webmail.com>,,,,,FALSE,FALSE
2071,A1,jhaas26@ez-webmail.com,Jacob Haas,https://www.ez-webmail.com/img/2071e/ez-logo@25px.png,394,0.32238548,Michigan,1.508779659,0,1,-0.049,0.030674847,0.018404908,0.039877301,0.049079755,0.061349693,0.064417178,0.027607362,0.04601227,0.208588957,0.156441718,0.113496933,0.18404908,0.021455224,0.978544776,0.005597015,0.007462687,0.005597015,0,0.003731343,0.002798507,0.974813433,0.002798507,2.983175072,0.5245,0.67761452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:15:12-07:00,Jacob Haas <jhaas26@ez-webmail.com>,,,,,FALSE,FALSE
5152,C,dwilkins23@ez-webmail.com,DeAndre Wilkins,https://www.ez-webmail.com/img/5152b/ez-logo@25px.png,522,0.348823174,Michigan,0.65872299,2,1,-0.084,0.02238806,0.104477612,0,0,0.067164179,0.059701493,0.02238806,0.059701493,0.21641791,0.268656716,0.067164179,0.111940299,0.013586957,0.986413043,0,0.008152174,0,0,0.008152174,0,0.983695652,0,2.645422269,0.542,0.651176826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:47:24-07:00,DeAndre Wilkins <dwilkins23@ez-webmail.com>,,,,,FALSE,FALSE
8224,Z,hahmad24@ez-webmail.com,Hikmat Ahmad,https://www.ez-webmail.com/img/8224c/ez-logo@25px.png,622,0.348823174,Michigan,1.324475813,3,1,-0.084,0.036170213,0.029787234,0.04893617,0.027659574,0.057446809,0.068085106,0.021276596,0.027659574,0.187234043,0.219148936,0.121276596,0.155319149,0.013413993,0.986586007,0.031036297,0.00473435,0.392688059,0.000263019,0.066543924,0.000263019,0.504471331,0.001841136,3.568553712,0.542,0.651176826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:58:49-07:00,Hikmat Ahmad <hahmad24@ez-webmail.com>,TRUE,FALSE,10/31/16 14:08,0.155833333,TRUE,FALSE
3713,C,dscott26@ez-webmail.com,DeAndre Scott,https://www.ez-webmail.com/img/3713d/ez-logo@25px.png,566,0.348823174,Michigan,0.528321334,2,1,-0.084,0.017777778,0.008888889,0,0.035555556,0.097777778,0.071111111,0,0.017777778,0.213333333,0.186666667,0.2,0.151111111,0.048338369,0.951661631,0.001510574,0.001510574,0.00755287,0,0,0.03021148,0.959214502,0,2.6599162,0.542,0.651176826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:21:02-07:00,DeAndre Scott <dscott26@ez-webmail.com>,TRUE,FALSE,10/31/16 14:59,1.645277778,TRUE,FALSE
1299,B,lwolfe22@ez-webmail.com,Levi Wolfe,https://www.ez-webmail.com/img/1299d/ez-logo@25px.png,335,0.348823174,Michigan,1.203117956,0,1,-0.084,0.072916667,0.027083333,0.025,0.021875,0.014583333,0.065625,0.009375,0.044791667,0.215625,0.272916667,0.104166667,0.126041667,0.004916689,0.995083311,0.028407539,0.007648184,0.009013931,0.000273149,0.045615952,0.003004644,0.906036602,0.007101885,3.568553712,0.542,0.651176826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:19:16-07:00,Levi Wolfe <lwolfe22@ez-webmail.com>,,,,,FALSE,FALSE
6654,C,dgonzales25@ez-webmail.com,Darwin Gonzales,https://www.ez-webmail.com/img/6654d/ez-logo@25px.png,371,0.348823174,Michigan,0.449726694,1,1,-0.084,0.063829787,0.010638298,0,0,0.042553191,0,0.053191489,0.042553191,0.106382979,0.276595745,0.170212766,0.234042553,0.004048583,0.995951417,0,0,0,0,0,0.004048583,0.995951417,0,2.439332694,0.542,0.651176826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T07:30:21-07:00,Darwin Gonzales <dgonzales25@ez-webmail.com>,,,,,FALSE,FALSE
6694,P,rgarza24@ez-webmail.com,Ricardo Garza,https://www.ez-webmail.com/img/6694c/ez-logo@25px.png,411,0.321804564,Michigan,1.731076281,1,1,-0.181,0.014414414,0,0.032432432,0.03963964,0.063063063,0.021621622,0.005405405,0.054054054,0.300900901,0.171171171,0.135135135,0.162162162,0.029566047,0.970433953,0.015736767,0.001430615,0,0,0,0.010491178,0.97234144,0,3.272305844,0.5905,0.678195436,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2016-10-31T06:50:56-07:00,Ricardo Garza <rgarza24@ez-webmail.com>,,,,,FALSE,FALSE
